id,sequence_number,cue_number,name,fade,delay,trigger,command,part,is_main_cue_list,fixture_ids,fixture_details,references,value_count,source_file
cue:1:0:patch666_main_sequences.xml:1,1,0,Cue 0,,,,,,True,1 2 3 4 5 6 7 8 222 21 22 23 24 31 32 25 26 27 28 41 42 43 51 52 53 9 10 11 12 13 14 15 16 17 18 29 30 33 34 35 36 37 38 54 87 1002 1001 86 85 84 83 82 81 76 74 73 72 71 68 67 66 65 64 63 62 61 44 40 39,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 31 | NP300cR 1 || 32 | NP300cR 2 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 41 | RPointe1 1 || 42 | RPointe1 2 || 43 | RPointe1 3 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 29 || 30 || 33 || 34 || 35 || 36 || 37 || 38 || 54 || 87 || 1002 || 1001 || 86 || 85 || 84 || 83 || 82 || 81 || 76 || 74 || 73 || 72 || 71 || 68 || 67 || 66 || 65 || 64 || 63 || 62 || 61 || 44 || 40 || 39,,11,exports\patch666_main_sequences.xml
cue:1:1:patch666_main_sequences.xml:2,1,1,Cue 1,,,,,,True,7 8,7 | RSpiide3 7 || 8 | RSpiide3 8,,14,exports\patch666_main_sequences.xml
cue:1:2:patch666_main_sequences.xml:3,1,2,Cue 2,,,,,,True,1 3 4 5 6 222 21 22 23 24 25 26 27 28 2 29 30 31 33 34 35 36 37 38 1002 1001 44 43 42 41 40 39,1 | RSpiide3 1 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 2 | RSpiide3 2 || 29 || 30 || 31 | NP300cR 1 || 33 || 34 || 35 || 36 || 37 || 38 || 1002 || 1001 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,preset:1.8701264 | preset:13.675235 | preset:4.5034332,54,exports\patch666_main_sequences.xml
cue:1:3:patch666_main_sequences.xml:4,1,3,Cue 3,,,,,,True,3 222 2 6 28 29 30 31,3 | RSpiide3 3 || 222 | R3LEDWm2 1 || 2 | RSpiide3 2 || 6 | RSpiide3 6 || 28 | Sp30012 8 || 29 || 30 || 31 | NP300cR 1,,3,exports\patch666_main_sequences.xml
cue:1:4:patch666_main_sequences.xml:5,1,4,Cue 4,,,,,,True,3 2 6 28 29 30 31,3 | RSpiide3 3 || 2 | RSpiide3 2 || 6 | RSpiide3 6 || 28 | Sp30012 8 || 29 || 30 || 31 | NP300cR 1,,5,exports\patch666_main_sequences.xml
cue:1:5:patch666_main_sequences.xml:6,1,5,Cue 5,,,,,,True,3 4 5 6 222 21 22 23 24 25 26 27 28 2 29 30 31 33 34 35 36 37 38 1002 1001 44 43 42 41 40 39,3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 2 | RSpiide3 2 || 29 || 30 || 31 | NP300cR 1 || 33 || 34 || 35 || 36 || 37 || 38 || 1002 || 1001 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,,18,exports\patch666_main_sequences.xml
cue:1:6:patch666_main_sequences.xml:7,1,6,Cue 6,,,,,,True,2 4 5 222,2 | RSpiide3 2 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 222 | R3LEDWm2 1,preset:13.414124 | preset:3.1520615,24,exports\patch666_main_sequences.xml
cue:1:7:patch666_main_sequences.xml:8,1,7,Cue 7,,,,,,True,1 3 4 5 6 7 8 222 21 22 23 24 25 26 27 28 2 33 34 35 36 37 38 44 43 42 41 40 39,1 | RSpiide3 1 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 2 | RSpiide3 2 || 33 || 34 || 35 || 36 || 37 || 38 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,preset:10.606071 | preset:13.414124 | preset:13.675219,33,exports\patch666_main_sequences.xml
cue:1:8:patch666_main_sequences.xml:9,1,8,Cue 8,,,,,,True,21 22 23 24 13 14 15 16 17 18 33 34 35 36 37 38 44 43 42 41 40 39,21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 13 || 14 || 15 || 16 || 17 || 18 || 33 || 34 || 35 || 36 || 37 || 38 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,preset:1.7094114,13,exports\patch666_main_sequences.xml
cue:1:9:patch666_main_sequences.xml:10,1,9,Cue 9,,,,,,True,7 8 9 10 11 12,7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12,,7,exports\patch666_main_sequences.xml
cue:1:10:patch666_main_sequences.xml:11,1,10,Cue 10,,,,,,True,2 7 8 222 1 3 4 5 6 9 10 11 12 13 14 15 16 17 18 51 52 53 54,2 | RSpiide3 2 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 1 | RSpiide3 1 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54,,16,exports\patch666_main_sequences.xml
cue:1:11:patch666_main_sequences.xml:12,1,11,Cue 11,,,,,,True,1 2 3 4 5 6 7 8 222 21 22 23 24 31 32 25 26 27 28 9 10 11 12 13 14 15 16 17 18 29 30 33 34 35 36 37 38 51 52 53 54 65 44 43 42 41 40 39,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 31 | NP300cR 1 || 32 | NP300cR 2 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 29 || 30 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54 || 65 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,preset:10.804119 | preset:4.3520813,71,exports\patch666_main_sequences.xml
cue:1:12:patch666_main_sequences.xml:13,1,12,Cue 12,,,Follow,,,True,4 5 6 7 8 33 34 35 36 37 38 64 63 62,4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 33 || 34 || 35 || 36 || 37 || 38 || 64 || 63 || 62,,4,exports\patch666_main_sequences.xml
cue:1:13:patch666_main_sequences.xml:14,1,13,Cue 13,,,,,,True,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17,2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17,,1,exports\patch666_main_sequences.xml
cue:1:14:patch666_main_sequences.xml:15,1,14,Cue 14,,,,,,True,7 8 9 10 11 12 13 14 15 16 17 18 65,7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 65,,5,exports\patch666_main_sequences.xml
cue:1:15:patch666_main_sequences.xml:16,1,15,Cue 15,,,,,,True,7 8 9 10 11 12,7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12,,2,exports\patch666_main_sequences.xml
cue:1:16:patch666_main_sequences.xml:17,1,16,Cue 16,,,,,,True,1 2 3 4 5 6,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6,,1,exports\patch666_main_sequences.xml
cue:1:17:patch666_main_sequences.xml:18,1,17,Cue 17,,,,,,True,1 2 3 4 5 6 7 8 222 9 10 11 12 13 14 15 16 17 18 51 52 53 54 65 64 63 62,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54 || 65 || 64 || 63 || 62,,19,exports\patch666_main_sequences.xml
cue:1:18:patch666_main_sequences.xml:19,1,18,Cue 18,,,,,,True,1 2 3 4 5 6 7 8 222 33 34 35 36 37 38 51 52 53 54,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54,preset:1.8701264 | preset:13.675235 | preset:1.870136 | preset:13.675242,17,exports\patch666_main_sequences.xml
cue:1:19:patch666_main_sequences.xml:20,1,19,Cue 19,,,,,,True,12 13 14 15 16 65,12 || 13 || 14 || 15 || 16 || 65,,3,exports\patch666_main_sequences.xml
cue:1:20:patch666_main_sequences.xml:21,1,20,Cue 20,,,,,,True,1 2 3 4 5 6 7 8 222 21 22 23 24 31 32 25 26 27 28 9 10 11 12 13 14 15 16 51 52 53 54 65 64 63 62 61,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 31 | NP300cR 1 || 32 | NP300cR 2 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54 || 65 || 64 || 63 || 62 || 61,preset:1.8701264 | preset:13.675235 | preset:1.870136 | preset:13.675242,25,exports\patch666_main_sequences.xml
cue:1:21:patch666_main_sequences.xml:22,1,21,Cue 21,,,,,,True,5 6 7 8 9 10 11 12 13 14 15,5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15,,1,exports\patch666_main_sequences.xml
cue:1:22:patch666_main_sequences.xml:23,1,22,Cue 22,,,,,,True,1 2 3 4 5 6 222 31 32 7 8 9 10 11 12 13 14 15 27 51 52 76 65 62 61,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 31 | NP300cR 1 || 32 | NP300cR 2 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 27 | Sp30012 7 || 51 | LUMI 1 || 52 | LUMI 2 || 76 || 65 || 62 || 61,preset:1.8701264 | preset:13.675235 | preset:9.4017172 | preset:8.1041193 | preset:13.652069 | preset:1.870136 | preset:13.675242 | preset:4.5584116,53,exports\patch666_main_sequences.xml
cue:1:23:patch666_main_sequences.xml:24,1,23,Cue 23,,,,,,True,1 2 3 4 5 6 222 31 32 7 8 9 10 11 12 13 14 15 16 17 18 27 76 65 62 61,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 31 | NP300cR 1 || 32 | NP300cR 2 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 27 | Sp30012 7 || 76 || 65 || 62 || 61,preset:1.8701264 | preset:13.675235 | preset:9.4017172 | preset:8.1041193 | preset:13.652069 | preset:1.870136 | preset:13.675242 | preset:4.5584116,51,exports\patch666_main_sequences.xml
cue:1:24:patch666_main_sequences.xml:25,1,24,Cue 24,,,,,,True,1 2 3 4 6 222 51 52 53 7 8 9 10 11 12 13 14 15 16 17 18 86 85 84 83 82 81,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 86 || 85 || 84 || 83 || 82 || 81,preset:1.8701264 | preset:13.675235 | preset:1.870136 | preset:13.675242 | preset:3.7036994 | preset:8.810338,23,exports\patch666_main_sequences.xml
cue:1:25:patch666_main_sequences.xml:26,1,25,Cue 25,,,,,,True,1 2 3 4 5 6 222 31 32 51 52 53 7 8 9 10 11 12 13 14 15 16 17 18 27 86 85 84 83 82 81 76 65 62 61,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 31 | NP300cR 1 || 32 | NP300cR 2 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 27 | Sp30012 7 || 86 || 85 || 84 || 83 || 82 || 81 || 76 || 65 || 62 || 61,preset:1.8701264 | preset:13.675235 | preset:9.4017172 | preset:8.1041193 | preset:13.652069 | preset:1.870136 | preset:13.675242 | preset:4.5584116,53,exports\patch666_main_sequences.xml
cue:1:26:patch666_main_sequences.xml:27,1,26,Cue 26,,,Time,,,True,1 2 3 4 5 6 222 21 22 23 24 51 52 53 7 8 9 10 11 12 13 14 15 16 17 18 27,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 27 | Sp30012 7,preset:1.8701264 | preset:13.675235 | preset:1.870136 | preset:13.675242,23,exports\patch666_main_sequences.xml
cue:1:27:patch666_main_sequences.xml:28,1,27,Cue 27,,,,,,True,1 2 3 4 5 6 222 31 32 51 52 53 7 8 9 10 11 12 13 14 15 16 17 18 27 76 65 62 61,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 31 | NP300cR 1 || 32 | NP300cR 2 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 27 | Sp30012 7 || 76 || 65 || 62 || 61,preset:1.8701264 | preset:13.675235 | preset:9.4017172 | preset:8.1041193 | preset:13.652069 | preset:1.870136 | preset:13.675242 | preset:4.5584116,54,exports\patch666_main_sequences.xml
cue:1:28:patch666_main_sequences.xml:29,1,28,Cue 28,,,,,,True,3 31 32 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,3 | RSpiide3 3 || 31 | NP300cR 1 || 32 | NP300cR 2 || 1 | RSpiide3 1 || 2 | RSpiide3 2 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18,preset:4.5584116,10,exports\patch666_main_sequences.xml
cue:1:29:patch666_main_sequences.xml:30,1,29,Cue 29,,,,,,True,7 61,7 | RSpiide3 7 || 61,,3,exports\patch666_main_sequences.xml
cue:1:30:patch666_main_sequences.xml:31,1,30,Cue 30,,,,,,True,4 51 52 53 21 22 23 24 25 26 33 34 35 36 37 38 76 64 63 62 44 43 42 41 40 39,4 | RSpiide3 4 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6 || 33 || 34 || 35 || 36 || 37 || 38 || 76 || 64 || 63 || 62 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,,8,exports\patch666_main_sequences.xml
cue:1:31:patch666_main_sequences.xml:32,1,31,Cue 31,,,,,,True,1 2 3 4 6 222 21 22 23 24 31 32 25 26 27 28 7 33 34 35 36 37 38 51 52 53 54 64 63 62 44 43 42 41 40 39,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 31 | NP300cR 1 || 32 | NP300cR 2 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 7 | RSpiide3 7 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54 || 64 || 63 || 62 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,preset:1.8701264 | preset:13.675235 | preset:13.25 | preset:1.870136 | preset:13.675242,21,exports\patch666_main_sequences.xml
cue:1:32:patch666_main_sequences.xml:33,1,32,Cue 32,,,,,,True,7 8 9 10 11 12 13 14 15 16 17 18,7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18,,1,exports\patch666_main_sequences.xml
cue:1:33:patch666_main_sequences.xml:34,1,33,Cue 33,,,,,,True,8 9 10 11 12 13 14 15 16 17 18,8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18,,1,exports\patch666_main_sequences.xml
cue:1:34:patch666_main_sequences.xml:35,1,34,Cue 34,,,,,,True,4 31 32 51 52 53 8 9 10 11 12 13 14 15 16 17 18 21 22 23 24 25 26 27 28 54,4 | RSpiide3 4 || 31 | NP300cR 1 || 32 | NP300cR 2 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 54,preset:6.7520585 | preset:1.2345769 | preset:11.111118,14,exports\patch666_main_sequences.xml
cue:1:35:patch666_main_sequences.xml:36,1,35,Cue 35,,,,,,True,4 7 8 21 22 23 24 31 32 25 26 27 28 51 52 53 6 65 61,4 | RSpiide3 4 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 31 | NP300cR 1 || 32 | NP300cR 2 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 6 | RSpiide3 6 || 65 || 61,preset:6.7520585 | preset:1.2345769 | preset:11.111118,44,exports\patch666_main_sequences.xml
cue:1:36:patch666_main_sequences.xml:37,1,36,Cue 36,,,,,,True,5 7 65 61,5 | RSpiide3 5 || 7 | RSpiide3 7 || 65 || 61,preset:12.833334,2,exports\patch666_main_sequences.xml
cue:1:37:patch666_main_sequences.xml:38,1,37,Cue 37,,,,,,True,4 6 27,4 | RSpiide3 4 || 6 | RSpiide3 6 || 27 | Sp30012 7,,2,exports\patch666_main_sequences.xml
cue:1:38:patch666_main_sequences.xml:39,1,38,Cue 38,,,,,,True,1 2 3 4 5 6 222 27,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 27 | Sp30012 7,preset:9.4017172 | preset:1.8701264 | preset:13.675235 | preset:10.804113 | preset:6.5 | preset:4.0981932 | preset:1.870136 | preset:13.675242,57,exports\patch666_main_sequences.xml
